2025-12-24 10:18:34.867605[INFO][DMMotor#6] zlog version: 0.1.4.dev11+g996d249
2025-12-24 10:18:34.867682[INFO][DMMotor#6] zlog_cpp version: 0.1.4.dev11+g996d249
2025-12-24 10:18:34.867697[INFO][DMMotor#6] AIRBOT Drivers: v0.1.4.dev11+g996d249
2025-12-24 10:18:35.046122[INFO][DMMotor#6]                      p_m: -0.194944
2025-12-24 10:19:34.719259[INFO][DMMotor#6]            listen_can_id: 6
2025-12-24 10:19:34.719290[INFO][DMMotor#6]          feedback_can_id: 1798
2025-12-24 10:19:34.719322[INFO][DMMotor#6]             deceleration: -2.000000
2025-12-24 10:19:34.719361[INFO][DMMotor#6]                  vel_max: 30.000000
2025-12-24 10:19:34.719392[INFO][DMMotor#6]          speed_bandwidth: 50.000000
2025-12-24 10:19:34.719426[INFO][DMMotor#6]                  inertia: 0.000022
2025-12-24 10:19:34.719457[INFO][DMMotor#6]                       k1: 0.929428
2025-12-24 10:19:34.719488[INFO][DMMotor#6]                max_speed: 600.000000
2025-12-24 10:19:34.719520[INFO][DMMotor#6]       over_current_thres: 0.800000
2025-12-24 10:19:34.719552[INFO][DMMotor#6]             k_torque_out: 0.000000
2025-12-24 10:19:34.719584[INFO][DMMotor#6]                     xout: -0.191748
2025-12-24 10:19:34.719615[INFO][DMMotor#6]       over_voltage_thres: 32.000000
2025-12-24 10:19:34.719646[INFO][DMMotor#6]             acceleration: 2.000000
2025-12-24 10:19:34.719677[INFO][DMMotor#6]                     deta: 4.000000
2025-12-24 10:19:34.719708[INFO][DMMotor#6]      under_voltage_thres: 15.000000
2025-12-24 10:19:34.719740[INFO][DMMotor#6]         hardware_version: 300V
2025-12-24 10:19:34.719770[INFO][DMMotor#6]             control_mode: 4
2025-12-24 10:19:34.719801[INFO][DMMotor#6]              kp_position: 54.000000
2025-12-24 10:19:34.719831[INFO][DMMotor#6]               fw_version: 5015
2025-12-24 10:19:34.719863[INFO][DMMotor#6]                 damp_eff: 0.000358
2025-12-24 10:19:34.719896[INFO][DMMotor#6]                 ki_speed: 0.039270
2025-12-24 10:19:34.719927[INFO][DMMotor#6]           gear_ratio_eff: 1.000000
2025-12-24 10:19:34.719958[INFO][DMMotor#6]         phase_resistance: 0.943572
2025-12-24 10:19:34.719990[INFO][DMMotor#6]         phase_inductance: 0.000376
2025-12-24 10:19:34.720021[INFO][DMMotor#6]             flux_linkage: 0.005216
2025-12-24 10:19:34.720052[INFO][DMMotor#6]               gear_ratio: 10.000000
2025-12-24 10:19:34.720084[INFO][DMMotor#6]              i_bandwidth: 1000.000000
2025-12-24 10:19:34.720114[INFO][DMMotor#6]             can_baudrate: 4
2025-12-24 10:19:34.720146[INFO][DMMotor#6]                  pos_max: 12.500000
2025-12-24 10:19:34.720177[INFO][DMMotor#6]          over_temp_thres: 100.000000
2025-12-24 10:19:34.720208[INFO][DMMotor#6]               torque_max: 10.000000
2025-12-24 10:19:34.720253[INFO][DMMotor#6]                direction: 1.000000
2025-12-24 10:19:34.720284[INFO][DMMotor#6]              ki_position: 0.000000
2025-12-24 10:19:34.720314[INFO][DMMotor#6]     number_of_pole_pairs: 14
2025-12-24 10:19:34.720346[INFO][DMMotor#6]                 kp_speed: 0.003879
2025-12-24 10:29:04.359900[INFO][DMMotor#6] zlog version: 0.1.4.dev11+g996d249
2025-12-24 10:29:04.359913[INFO][DMMotor#6] zlog_cpp version: 0.1.4.dev11+g996d249
2025-12-24 10:29:04.359923[INFO][DMMotor#6] AIRBOT Drivers: v0.1.4.dev11+g996d249
2025-12-24 10:29:04.537838[INFO][DMMotor#6]                      p_m: -0.194755
2025-12-24 10:29:04.537913[INFO][DMMotor#6]                 m_offset: 0.642738
2025-12-24 10:29:04.537933[INFO][DMMotor#6]                       k2: 1.564514
2025-12-24 10:29:04.537953[INFO][DMMotor#6]           u_phase_offset: 1998.000000
2025-12-24 10:29:04.537974[INFO][DMMotor#6]           v_phase_offset: 1988.000000
2025-12-24 10:29:04.537997[INFO][DMMotor#6]                    IQ_c1: 2500.000000
2025-12-24 10:29:04.538016[INFO][DMMotor#6]                    VL_c1: 1000.000000
2025-12-24 10:29:04.538035[INFO][DMMotor#6]                  timeout: 0
2025-12-24 10:29:04.538053[INFO][DMMotor#6]            listen_can_id: 6
2025-12-24 10:29:04.538090[INFO][DMMotor#6]          feedback_can_id: 1798
2025-12-24 10:29:04.538108[INFO][DMMotor#6]             deceleration: -2.000000
2025-12-24 10:29:04.538127[INFO][DMMotor#6]                  vel_max: 30.000000
2025-12-24 10:29:04.538145[INFO][DMMotor#6]          speed_bandwidth: 50.000000
2025-12-24 10:29:04.538164[INFO][DMMotor#6]                  inertia: 0.000022
2025-12-24 10:29:04.538180[INFO][DMMotor#6]                       k1: 0.929428
2025-12-24 10:29:04.538198[INFO][DMMotor#6]                max_speed: 600.000000
2025-12-24 10:29:04.538216[INFO][DMMotor#6]       over_current_thres: 0.800000
2025-12-24 10:29:04.538248[INFO][DMMotor#6]             k_torque_out: 0.000000
2025-12-24 10:29:04.538268[INFO][DMMotor#6]                     xout: -0.191748
2025-12-24 10:29:04.538287[INFO][DMMotor#6]       over_voltage_thres: 32.000000
2025-12-24 10:29:04.538390[INFO][DMMotor#6]             acceleration: 2.000000
2025-12-24 10:29:04.538462[INFO][DMMotor#6]                     deta: 4.000000
2025-12-24 10:29:04.538486[INFO][DMMotor#6]      under_voltage_thres: 15.000000
2025-12-24 10:29:04.538504[INFO][DMMotor#6]         hardware_version: 300V
2025-12-24 10:29:04.538521[INFO][DMMotor#6]             control_mode: 4
2025-12-24 10:29:04.538538[INFO][DMMotor#6]              kp_position: 54.000000
2025-12-24 10:29:04.538555[INFO][DMMotor#6]               fw_version: 5015
2025-12-24 10:29:04.538572[INFO][DMMotor#6]                 damp_eff: 0.000358
2025-12-24 10:29:04.538588[INFO][DMMotor#6]                 ki_speed: 0.039270
2025-12-24 10:29:04.538605[INFO][DMMotor#6]           gear_ratio_eff: 1.000000
2025-12-24 10:29:04.538622[INFO][DMMotor#6]         phase_resistance: 0.943572
2025-12-24 10:29:04.538638[INFO][DMMotor#6]         phase_inductance: 0.000376
2025-12-24 10:29:04.538654[INFO][DMMotor#6]             flux_linkage: 0.005216
2025-12-24 10:29:04.538671[INFO][DMMotor#6]               gear_ratio: 10.000000
2025-12-24 10:29:04.538687[INFO][DMMotor#6]              i_bandwidth: 1000.000000
2025-12-24 10:29:04.538704[INFO][DMMotor#6]             can_baudrate: 4
2025-12-24 10:29:04.538720[INFO][DMMotor#6]                  pos_max: 12.500000
2025-12-24 10:29:04.538737[INFO][DMMotor#6]          over_temp_thres: 100.000000
2025-12-24 10:29:04.538755[INFO][DMMotor#6]               torque_max: 10.000000
2025-12-24 10:29:04.538772[INFO][DMMotor#6]                direction: 1.000000
2025-12-24 10:29:04.538788[INFO][DMMotor#6]              ki_position: 0.000000
2025-12-24 10:29:04.538804[INFO][DMMotor#6]     number_of_pole_pairs: 14
2025-12-24 10:29:04.538820[INFO][DMMotor#6]                 kp_speed: 0.003879
2025-12-24 10:30:35.279645[INFO][DMMotor#6] zlog version: 0.1.4.dev11+g996d249
2025-12-24 10:30:35.279667[INFO][DMMotor#6] zlog_cpp version: 0.1.4.dev11+g996d249
2025-12-24 10:30:35.279701[INFO][DMMotor#6] AIRBOT Drivers: v0.1.4.dev11+g996d249
2025-12-24 10:30:35.458376[INFO][DMMotor#6]                      p_m: -0.194830
2025-12-24 10:30:35.458530[INFO][DMMotor#6]                 m_offset: 0.642738
2025-12-24 10:30:35.458575[INFO][DMMotor#6]                       k2: 1.564514
2025-12-24 10:30:35.458608[INFO][DMMotor#6]           u_phase_offset: 1998.000000
2025-12-24 10:30:35.458638[INFO][DMMotor#6]           v_phase_offset: 1988.000000
2025-12-24 10:30:35.458666[INFO][DMMotor#6]                    IQ_c1: 2500.000000
2025-12-24 10:30:35.458699[INFO][DMMotor#6]                    VL_c1: 1000.000000
2025-12-24 10:30:35.458729[INFO][DMMotor#6]                  timeout: 0
2025-12-24 10:30:35.458757[INFO][DMMotor#6]            listen_can_id: 6
2025-12-24 10:30:35.458785[INFO][DMMotor#6]          feedback_can_id: 1798
2025-12-24 10:30:35.458815[INFO][DMMotor#6]             deceleration: -2.000000
2025-12-24 10:30:35.458844[INFO][DMMotor#6]                  vel_max: 30.000000
2025-12-24 10:30:35.458873[INFO][DMMotor#6]          speed_bandwidth: 50.000000
2025-12-24 10:30:35.458903[INFO][DMMotor#6]                  inertia: 0.000022
2025-12-24 10:30:35.458932[INFO][DMMotor#6]                       k1: 0.929428
2025-12-24 10:30:35.458981[INFO][DMMotor#6]                max_speed: 600.000000
2025-12-24 10:30:35.459010[INFO][DMMotor#6]       over_current_thres: 0.800000
2025-12-24 10:30:35.459040[INFO][DMMotor#6]             k_torque_out: 0.000000
2025-12-24 10:30:35.459069[INFO][DMMotor#6]                     xout: -0.191748
2025-12-24 10:30:35.459096[INFO][DMMotor#6]       over_voltage_thres: 32.000000
2025-12-24 10:30:35.459124[INFO][DMMotor#6]             acceleration: 2.000000
2025-12-24 10:30:35.459152[INFO][DMMotor#6]                     deta: 4.000000
2025-12-24 10:30:35.459179[INFO][DMMotor#6]      under_voltage_thres: 15.000000
2025-12-24 10:30:35.459206[INFO][DMMotor#6]         hardware_version: 300V
2025-12-24 10:30:35.459258[INFO][DMMotor#6]             control_mode: 4
2025-12-24 10:30:35.459287[INFO][DMMotor#6]              kp_position: 54.000000
2025-12-24 10:30:35.459314[INFO][DMMotor#6]               fw_version: 5015
2025-12-24 10:30:35.459342[INFO][DMMotor#6]                 damp_eff: 0.000358
2025-12-24 10:30:35.459369[INFO][DMMotor#6]                 ki_speed: 0.039270
2025-12-24 10:30:35.459396[INFO][DMMotor#6]           gear_ratio_eff: 1.000000
2025-12-24 10:30:35.459424[INFO][DMMotor#6]         phase_resistance: 0.943572
2025-12-24 10:30:35.459451[INFO][DMMotor#6]         phase_inductance: 0.000376
2025-12-24 10:30:35.459479[INFO][DMMotor#6]             flux_linkage: 0.005216
2025-12-24 10:30:35.459506[INFO][DMMotor#6]               gear_ratio: 10.000000
2025-12-24 10:30:35.459535[INFO][DMMotor#6]              i_bandwidth: 1000.000000
2025-12-24 10:30:35.459563[INFO][DMMotor#6]             can_baudrate: 4
2025-12-24 10:30:35.459590[INFO][DMMotor#6]                  pos_max: 12.500000
2025-12-24 10:30:35.459619[INFO][DMMotor#6]          over_temp_thres: 100.000000
2025-12-24 10:30:35.459652[INFO][DMMotor#6]               torque_max: 10.000000
2025-12-24 10:30:35.459679[INFO][DMMotor#6]                direction: 1.000000
2025-12-24 10:30:35.459705[INFO][DMMotor#6]              ki_position: 0.000000
2025-12-24 10:30:35.459733[INFO][DMMotor#6]     number_of_pole_pairs: 14
2025-12-24 10:30:35.459760[INFO][DMMotor#6]                 kp_speed: 0.003879
2025-12-24 10:35:11.329835[INFO][DMMotor#6] zlog version: 0.1.4.dev11+g996d249
2025-12-24 10:35:11.329878[INFO][DMMotor#6] zlog_cpp version: 0.1.4.dev11+g996d249
2025-12-24 10:35:11.329892[INFO][DMMotor#6] AIRBOT Drivers: v0.1.4.dev11+g996d249
2025-12-24 10:35:11.508282[INFO][DMMotor#6]                      p_m: -0.194717
2025-12-24 10:35:11.508402[INFO][DMMotor#6]                 m_offset: 0.642738
2025-12-24 10:35:11.508441[INFO][DMMotor#6]                       k2: 1.564514
2025-12-24 10:35:11.508477[INFO][DMMotor#6]           u_phase_offset: 1998.000000
2025-12-24 10:35:11.508511[INFO][DMMotor#6]           v_phase_offset: 1988.000000
2025-12-24 10:35:11.508548[INFO][DMMotor#6]                    IQ_c1: 2500.000000
2025-12-24 10:35:11.508583[INFO][DMMotor#6]                    VL_c1: 1000.000000
2025-12-24 10:35:11.508616[INFO][DMMotor#6]                  timeout: 0
2025-12-24 10:35:11.508647[INFO][DMMotor#6]            listen_can_id: 6
2025-12-24 10:35:11.508679[INFO][DMMotor#6]          feedback_can_id: 1798
2025-12-24 10:35:11.508712[INFO][DMMotor#6]             deceleration: -2.000000
2025-12-24 10:35:11.508746[INFO][DMMotor#6]                  vel_max: 30.000000
2025-12-24 10:35:11.508778[INFO][DMMotor#6]          speed_bandwidth: 50.000000
2025-12-24 10:35:11.508812[INFO][DMMotor#6]                  inertia: 0.000022
2025-12-24 10:35:11.508844[INFO][DMMotor#6]                       k1: 0.929428
2025-12-24 10:35:11.508876[INFO][DMMotor#6]                max_speed: 600.000000
2025-12-24 10:35:11.508909[INFO][DMMotor#6]       over_current_thres: 0.800000
2025-12-24 10:35:11.508942[INFO][DMMotor#6]             k_torque_out: 0.000000
2025-12-24 10:35:11.508975[INFO][DMMotor#6]                     xout: -0.191748
2025-12-24 10:35:11.509008[INFO][DMMotor#6]       over_voltage_thres: 32.000000
2025-12-24 10:35:11.509043[INFO][DMMotor#6]             acceleration: 2.000000
2025-12-24 10:35:11.509096[INFO][DMMotor#6]                     deta: 4.000000
2025-12-24 10:35:11.509128[INFO][DMMotor#6]      under_voltage_thres: 15.000000
2025-12-24 10:35:11.509159[INFO][DMMotor#6]         hardware_version: 300V
2025-12-24 10:35:11.509193[INFO][DMMotor#6]             control_mode: 4
2025-12-24 10:35:11.509243[INFO][DMMotor#6]              kp_position: 54.000000
2025-12-24 10:35:11.509274[INFO][DMMotor#6]               fw_version: 5015
2025-12-24 10:35:11.509306[INFO][DMMotor#6]                 damp_eff: 0.000358
2025-12-24 10:35:11.509483[INFO][DMMotor#6]                 ki_speed: 0.039270
2025-12-24 10:35:11.509647[INFO][DMMotor#6]           gear_ratio_eff: 1.000000
2025-12-24 10:35:11.509699[INFO][DMMotor#6]         phase_resistance: 0.943572
2025-12-24 10:35:11.509737[INFO][DMMotor#6]         phase_inductance: 0.000376
2025-12-24 10:35:11.509771[INFO][DMMotor#6]             flux_linkage: 0.005216
2025-12-24 10:35:11.509824[INFO][DMMotor#6]               gear_ratio: 10.000000
2025-12-24 10:35:11.509863[INFO][DMMotor#6]              i_bandwidth: 1000.000000
2025-12-24 10:35:11.509896[INFO][DMMotor#6]             can_baudrate: 4
2025-12-24 10:35:11.509929[INFO][DMMotor#6]                  pos_max: 12.500000
2025-12-24 10:35:11.509961[INFO][DMMotor#6]          over_temp_thres: 100.000000
2025-12-24 10:35:11.510001[INFO][DMMotor#6]               torque_max: 10.000000
2025-12-24 10:35:11.510131[INFO][DMMotor#6]                direction: 1.000000
2025-12-24 10:35:11.510174[INFO][DMMotor#6]              ki_position: 0.000000
2025-12-24 10:35:11.510220[INFO][DMMotor#6]     number_of_pole_pairs: 14
2025-12-24 10:35:11.510347[INFO][DMMotor#6]                 kp_speed: 0.003879
2025-12-24 10:36:45.068270[INFO][DMMotor#6] zlog version: 0.1.4.dev11+g996d249
2025-12-24 10:36:45.068287[INFO][DMMotor#6] zlog_cpp version: 0.1.4.dev11+g996d249
2025-12-24 10:36:45.068298[INFO][DMMotor#6] AIRBOT Drivers: v0.1.4.dev11+g996d249
2025-12-24 10:36:45.246774[INFO][DMMotor#6]                      p_m: -0.194830
2025-12-24 10:36:45.246855[INFO][DMMotor#6]                 m_offset: 0.642738
2025-12-24 10:36:45.246884[INFO][DMMotor#6]                       k2: 1.564514
2025-12-24 10:36:45.246906[INFO][DMMotor#6]           u_phase_offset: 1998.000000
2025-12-24 10:36:45.246927[INFO][DMMotor#6]           v_phase_offset: 1988.000000
2025-12-24 10:36:45.246947[INFO][DMMotor#6]                    IQ_c1: 2500.000000
2025-12-24 10:36:45.246967[INFO][DMMotor#6]                    VL_c1: 1000.000000
2025-12-24 10:36:45.246985[INFO][DMMotor#6]                  timeout: 0
2025-12-24 10:36:45.247004[INFO][DMMotor#6]            listen_can_id: 6
2025-12-24 10:36:45.247023[INFO][DMMotor#6]          feedback_can_id: 1798
2025-12-24 10:36:45.247050[INFO][DMMotor#6]             deceleration: -2.000000
2025-12-24 10:36:45.247070[INFO][DMMotor#6]                  vel_max: 30.000000
2025-12-24 10:36:45.247092[INFO][DMMotor#6]          speed_bandwidth: 50.000000
2025-12-24 10:36:45.247115[INFO][DMMotor#6]                  inertia: 0.000022
2025-12-24 10:36:45.247139[INFO][DMMotor#6]                       k1: 0.929428
2025-12-24 10:36:45.247162[INFO][DMMotor#6]                max_speed: 600.000000
2025-12-24 10:36:45.247191[INFO][DMMotor#6]       over_current_thres: 0.800000
2025-12-24 10:36:45.247213[INFO][DMMotor#6]             k_torque_out: 0.000000
2025-12-24 10:36:45.247246[INFO][DMMotor#6]                     xout: -0.191748
2025-12-24 10:36:45.247268[INFO][DMMotor#6]       over_voltage_thres: 32.000000
2025-12-24 10:36:45.247291[INFO][DMMotor#6]             acceleration: 2.000000
2025-12-24 10:36:45.247314[INFO][DMMotor#6]                     deta: 4.000000
2025-12-24 10:36:45.247339[INFO][DMMotor#6]      under_voltage_thres: 15.000000
2025-12-24 10:36:45.247360[INFO][DMMotor#6]         hardware_version: 300V
2025-12-24 10:36:45.247383[INFO][DMMotor#6]             control_mode: 4
2025-12-24 10:36:45.247405[INFO][DMMotor#6]              kp_position: 54.000000
2025-12-24 10:36:45.247426[INFO][DMMotor#6]               fw_version: 5015
2025-12-24 10:36:45.247462[INFO][DMMotor#6]                 damp_eff: 0.000358
2025-12-24 10:36:45.247485[INFO][DMMotor#6]                 ki_speed: 0.039270
2025-12-24 10:36:45.247504[INFO][DMMotor#6]           gear_ratio_eff: 1.000000
2025-12-24 10:36:45.247528[INFO][DMMotor#6]         phase_resistance: 0.943572
2025-12-24 10:36:45.247549[INFO][DMMotor#6]         phase_inductance: 0.000376
2025-12-24 10:36:45.247571[INFO][DMMotor#6]             flux_linkage: 0.005216
2025-12-24 10:36:45.247593[INFO][DMMotor#6]               gear_ratio: 10.000000
2025-12-24 10:36:45.247613[INFO][DMMotor#6]              i_bandwidth: 1000.000000
2025-12-24 10:36:45.247636[INFO][DMMotor#6]             can_baudrate: 4
2025-12-24 10:36:45.247656[INFO][DMMotor#6]                  pos_max: 12.500000
2025-12-24 10:36:45.247682[INFO][DMMotor#6]          over_temp_thres: 100.000000
2025-12-24 10:36:45.247708[INFO][DMMotor#6]               torque_max: 10.000000
2025-12-24 10:36:45.247733[INFO][DMMotor#6]                direction: 1.000000
2025-12-24 10:36:45.247759[INFO][DMMotor#6]              ki_position: 0.000000
2025-12-24 10:36:45.247777[INFO][DMMotor#6]     number_of_pole_pairs: 14
2025-12-24 10:36:45.247796[INFO][DMMotor#6]                 kp_speed: 0.003879
2025-12-24 10:38:54.668522[INFO][DMMotor#6] zlog version: 0.1.4.dev11+g996d249
2025-12-24 10:38:54.668547[INFO][DMMotor#6] zlog_cpp version: 0.1.4.dev11+g996d249
2025-12-24 10:38:54.668569[INFO][DMMotor#6] AIRBOT Drivers: v0.1.4.dev11+g996d249
2025-12-24 10:38:55.021485[INFO][DMMotor#6]          feedback_can_id: 1798
2025-12-24 10:38:55.021687[INFO][DMMotor#6]                      p_m: -0.194830
2025-12-24 10:38:55.021731[INFO][DMMotor#6]                 m_offset: 0.642738
2025-12-24 10:38:55.021762[INFO][DMMotor#6]                       k2: 1.564514
2025-12-24 10:38:55.021794[INFO][DMMotor#6]           u_phase_offset: 1998.000000
2025-12-24 10:38:55.021822[INFO][DMMotor#6]           v_phase_offset: 1988.000000
2025-12-24 10:38:55.021860[INFO][DMMotor#6]                    IQ_c1: 2500.000000
2025-12-24 10:38:55.021889[INFO][DMMotor#6]         hardware_version: 300V
2025-12-24 10:38:55.021917[INFO][DMMotor#6]                     deta: 4.000000
2025-12-24 10:38:55.021945[INFO][DMMotor#6]      under_voltage_thres: 15.000000
2025-12-24 10:38:55.021972[INFO][DMMotor#6]              kp_position: 54.000000
2025-12-24 10:38:55.022000[INFO][DMMotor#6]             control_mode: 4
2025-12-24 10:38:55.022031[INFO][DMMotor#6]                    VL_c1: 1000.000000
2025-12-24 10:38:55.022066[INFO][DMMotor#6]                  timeout: 0
2025-12-24 10:38:55.022090[INFO][DMMotor#6]            listen_can_id: 6
2025-12-24 10:38:55.022115[INFO][DMMotor#6]             deceleration: -2.000000
2025-12-24 10:38:55.022140[INFO][DMMotor#6]                  vel_max: 30.000000
2025-12-24 10:38:55.022165[INFO][DMMotor#6]          speed_bandwidth: 50.000000
2025-12-24 10:38:55.022189[INFO][DMMotor#6]                  inertia: 0.000022
2025-12-24 10:38:55.022215[INFO][DMMotor#6]                       k1: 0.929428
2025-12-24 10:38:55.022262[INFO][DMMotor#6]                max_speed: 600.000000
2025-12-24 10:38:55.022288[INFO][DMMotor#6]       over_current_thres: 0.800000
2025-12-24 10:38:55.022314[INFO][DMMotor#6]             k_torque_out: 0.000000
2025-12-24 10:38:55.022339[INFO][DMMotor#6]                     xout: -0.191748
2025-12-24 10:38:55.022365[INFO][DMMotor#6]       over_voltage_thres: 32.000000
2025-12-24 10:38:55.022390[INFO][DMMotor#6]             acceleration: 2.000000
2025-12-24 10:38:55.022415[INFO][DMMotor#6]               fw_version: 5015
2025-12-24 10:38:55.022440[INFO][DMMotor#6]                 damp_eff: 0.000358
2025-12-24 10:38:55.022465[INFO][DMMotor#6]                 ki_speed: 0.039270
2025-12-24 10:38:55.022492[INFO][DMMotor#6]         phase_inductance: 0.000376
2025-12-24 10:38:55.022518[INFO][DMMotor#6]             flux_linkage: 0.005216
2025-12-24 10:38:55.022544[INFO][DMMotor#6]               gear_ratio: 10.000000
2025-12-24 10:38:55.022569[INFO][DMMotor#6]              i_bandwidth: 1000.000000
2025-12-24 10:38:55.022610[INFO][DMMotor#6]             can_baudrate: 4
2025-12-24 10:38:55.022634[INFO][DMMotor#6]                  pos_max: 12.500000
2025-12-24 10:38:55.022659[INFO][DMMotor#6]          over_temp_thres: 100.000000
2025-12-24 10:38:55.022683[INFO][DMMotor#6]               torque_max: 10.000000
2025-12-24 10:38:55.022707[INFO][DMMotor#6]                direction: 1.000000
2025-12-24 10:38:55.022731[INFO][DMMotor#6]              ki_position: 0.000000
2025-12-24 10:38:55.022754[INFO][DMMotor#6]     number_of_pole_pairs: 14
2025-12-24 10:38:55.022778[INFO][DMMotor#6]                 kp_speed: 0.003879
2025-12-24 10:38:55.022802[INFO][DMMotor#6]         phase_resistance: 0.943572
2025-12-24 10:38:55.022826[INFO][DMMotor#6]           gear_ratio_eff: 1.000000
2025-12-24 10:39:10.715002[INFO][DMMotor#6] zlog version: 0.1.4.dev11+g996d249
2025-12-24 10:39:10.715029[INFO][DMMotor#6] zlog_cpp version: 0.1.4.dev11+g996d249
2025-12-24 10:39:10.715153[INFO][DMMotor#6] AIRBOT Drivers: v0.1.4.dev11+g996d249
2025-12-24 10:39:10.893630[INFO][DMMotor#6]                      p_m: -0.194793
2025-12-24 10:39:10.893752[INFO][DMMotor#6]                 m_offset: 0.642738
2025-12-24 10:39:10.893787[INFO][DMMotor#6]                       k2: 1.564514
2025-12-24 10:39:10.893823[INFO][DMMotor#6]           u_phase_offset: 1998.000000
