2025-12-24 10:18:34.688471[INFO][DMMotor#5] zlog version: 0.1.4.dev11+g996d249
2025-12-24 10:18:34.688623[INFO][DMMotor#5] zlog_cpp version: 0.1.4.dev11+g996d249
2025-12-24 10:18:34.688644[INFO][DMMotor#5] AIRBOT Drivers: v0.1.4.dev11+g996d249
2025-12-24 10:18:34.866611[INFO][DMMotor#5]                      p_m: 1.204326
2025-12-24 10:19:34.540352[INFO][DMMotor#5]             flux_linkage: 0.005197
2025-12-24 10:19:34.540385[INFO][DMMotor#5]               gear_ratio: 10.000000
2025-12-24 10:19:34.540405[INFO][DMMotor#5]              i_bandwidth: 1000.000000
2025-12-24 10:19:34.540423[INFO][DMMotor#5]             can_baudrate: 4
2025-12-24 10:19:34.540442[INFO][DMMotor#5]                  pos_max: 12.500000
2025-12-24 10:19:34.540458[INFO][DMMotor#5]          over_temp_thres: 100.000000
2025-12-24 10:19:34.540475[INFO][DMMotor#5]               torque_max: 10.000000
2025-12-24 10:19:34.540492[INFO][DMMotor#5]                direction: 1.000000
2025-12-24 10:19:34.540510[INFO][DMMotor#5]              ki_position: 0.000000
2025-12-24 10:19:34.540529[INFO][DMMotor#5]     number_of_pole_pairs: 14
2025-12-24 10:19:34.540546[INFO][DMMotor#5]                 kp_speed: 0.003880
2025-12-24 10:29:04.180926[INFO][DMMotor#5] zlog version: 0.1.4.dev11+g996d249
2025-12-24 10:29:04.181010[INFO][DMMotor#5] zlog_cpp version: 0.1.4.dev11+g996d249
2025-12-24 10:29:04.181031[INFO][DMMotor#5] AIRBOT Drivers: v0.1.4.dev11+g996d249
2025-12-24 10:29:04.359036[INFO][DMMotor#5]                      p_m: 1.208078
2025-12-24 10:29:04.359097[INFO][DMMotor#5]                 m_offset: -0.526155
2025-12-24 10:29:04.359114[INFO][DMMotor#5]                       k2: 1.572025
2025-12-24 10:29:04.359132[INFO][DMMotor#5]           u_phase_offset: 2104.500000
2025-12-24 10:29:04.359148[INFO][DMMotor#5]           v_phase_offset: 2107.000000
2025-12-24 10:29:04.359164[INFO][DMMotor#5]                    IQ_c1: 2500.000000
2025-12-24 10:29:04.359180[INFO][DMMotor#5]                    VL_c1: 1000.000000
2025-12-24 10:29:04.359205[INFO][DMMotor#5]                  timeout: 0
2025-12-24 10:29:04.359221[INFO][DMMotor#5]            listen_can_id: 5
2025-12-24 10:29:04.359248[INFO][DMMotor#5]          feedback_can_id: 1797
2025-12-24 10:29:04.359263[INFO][DMMotor#5]             deceleration: -2.000000
2025-12-24 10:29:04.359278[INFO][DMMotor#5]                  vel_max: 30.000000
2025-12-24 10:29:04.359292[INFO][DMMotor#5]          speed_bandwidth: 50.000000
2025-12-24 10:29:04.359307[INFO][DMMotor#5]                  inertia: 0.000022
2025-12-24 10:29:04.359321[INFO][DMMotor#5]                       k1: 0.937966
2025-12-24 10:29:04.359336[INFO][DMMotor#5]                max_speed: 600.000000
2025-12-24 10:29:04.359351[INFO][DMMotor#5]       over_current_thres: 0.800000
2025-12-24 10:29:04.359366[INFO][DMMotor#5]             k_torque_out: 0.000000
2025-12-24 10:29:04.359380[INFO][DMMotor#5]                     xout: 1.202641
2025-12-24 10:29:04.359395[INFO][DMMotor#5]       over_voltage_thres: 32.000000
2025-12-24 10:29:04.359414[INFO][DMMotor#5]             acceleration: 2.000000
2025-12-24 10:29:04.359428[INFO][DMMotor#5]                     deta: 4.000000
2025-12-24 10:29:04.359443[INFO][DMMotor#5]      under_voltage_thres: 15.000000
2025-12-24 10:29:04.359458[INFO][DMMotor#5]         hardware_version: 300V
2025-12-24 10:29:04.359473[INFO][DMMotor#5]             control_mode: 4
2025-12-24 10:29:04.359487[INFO][DMMotor#5]              kp_position: 54.000000
2025-12-24 10:29:04.359501[INFO][DMMotor#5]               fw_version: 5015
2025-12-24 10:29:04.359516[INFO][DMMotor#5]                 damp_eff: 0.000312
2025-12-24 10:29:04.359531[INFO][DMMotor#5]                 ki_speed: 0.039270
2025-12-24 10:29:04.359545[INFO][DMMotor#5]           gear_ratio_eff: 1.000000
2025-12-24 10:29:04.359560[INFO][DMMotor#5]         phase_resistance: 0.891103
2025-12-24 10:29:04.359575[INFO][DMMotor#5]         phase_inductance: 0.000363
2025-12-24 10:29:04.359589[INFO][DMMotor#5]             flux_linkage: 0.005197
2025-12-24 10:29:04.359604[INFO][DMMotor#5]               gear_ratio: 10.000000
2025-12-24 10:29:04.359618[INFO][DMMotor#5]              i_bandwidth: 1000.000000
2025-12-24 10:29:04.359634[INFO][DMMotor#5]             can_baudrate: 4
2025-12-24 10:29:04.359650[INFO][DMMotor#5]                  pos_max: 12.500000
2025-12-24 10:29:04.359665[INFO][DMMotor#5]          over_temp_thres: 100.000000
2025-12-24 10:29:04.359679[INFO][DMMotor#5]               torque_max: 10.000000
2025-12-24 10:29:04.359694[INFO][DMMotor#5]                direction: 1.000000
2025-12-24 10:29:04.359708[INFO][DMMotor#5]              ki_position: 0.000000
2025-12-24 10:29:04.359722[INFO][DMMotor#5]     number_of_pole_pairs: 14
2025-12-24 10:29:04.359736[INFO][DMMotor#5]                 kp_speed: 0.003880
2025-12-24 10:30:35.099345[INFO][DMMotor#5] zlog version: 0.1.4.dev11+g996d249
2025-12-24 10:30:35.099383[INFO][DMMotor#5] zlog_cpp version: 0.1.4.dev11+g996d249
2025-12-24 10:30:35.099417[INFO][DMMotor#5] AIRBOT Drivers: v0.1.4.dev11+g996d249
2025-12-24 10:30:35.277650[INFO][DMMotor#5]                      p_m: 1.210220
2025-12-24 10:30:35.277736[INFO][DMMotor#5]                 m_offset: -0.526155
2025-12-24 10:30:35.277771[INFO][DMMotor#5]                       k2: 1.572025
2025-12-24 10:30:35.277806[INFO][DMMotor#5]           u_phase_offset: 2104.500000
2025-12-24 10:30:35.277943[INFO][DMMotor#5]           v_phase_offset: 2107.000000
2025-12-24 10:30:35.278015[INFO][DMMotor#5]                    IQ_c1: 2500.000000
2025-12-24 10:30:35.278037[INFO][DMMotor#5]                    VL_c1: 1000.000000
2025-12-24 10:30:35.278059[INFO][DMMotor#5]                  timeout: 0
2025-12-24 10:30:35.278081[INFO][DMMotor#5]            listen_can_id: 5
2025-12-24 10:30:35.278102[INFO][DMMotor#5]          feedback_can_id: 1797
2025-12-24 10:30:35.278148[INFO][DMMotor#5]             deceleration: -2.000000
2025-12-24 10:30:35.278196[INFO][DMMotor#5]                  vel_max: 30.000000
2025-12-24 10:30:35.278216[INFO][DMMotor#5]          speed_bandwidth: 50.000000
2025-12-24 10:30:35.278353[INFO][DMMotor#5]                  inertia: 0.000022
2025-12-24 10:30:35.278467[INFO][DMMotor#5]                       k1: 0.937966
2025-12-24 10:30:35.278537[INFO][DMMotor#5]                max_speed: 600.000000
2025-12-24 10:30:35.278582[INFO][DMMotor#5]       over_current_thres: 0.800000
2025-12-24 10:30:35.278626[INFO][DMMotor#5]             k_torque_out: 0.000000
2025-12-24 10:30:35.278668[INFO][DMMotor#5]                     xout: 1.202641
2025-12-24 10:30:35.278710[INFO][DMMotor#5]       over_voltage_thres: 32.000000
2025-12-24 10:30:35.278750[INFO][DMMotor#5]             acceleration: 2.000000
2025-12-24 10:30:35.278792[INFO][DMMotor#5]                     deta: 4.000000
2025-12-24 10:30:35.278834[INFO][DMMotor#5]      under_voltage_thres: 15.000000
2025-12-24 10:30:35.278874[INFO][DMMotor#5]         hardware_version: 300V
2025-12-24 10:30:35.278915[INFO][DMMotor#5]             control_mode: 4
2025-12-24 10:30:35.278955[INFO][DMMotor#5]              kp_position: 54.000000
2025-12-24 10:30:35.278994[INFO][DMMotor#5]               fw_version: 5015
2025-12-24 10:30:35.279035[INFO][DMMotor#5]                 damp_eff: 0.000312
2025-12-24 10:30:35.279076[INFO][DMMotor#5]                 ki_speed: 0.039270
2025-12-24 10:30:35.279117[INFO][DMMotor#5]           gear_ratio_eff: 1.000000
2025-12-24 10:30:35.279157[INFO][DMMotor#5]         phase_resistance: 0.891103
2025-12-24 10:30:35.279197[INFO][DMMotor#5]         phase_inductance: 0.000363
2025-12-24 10:30:35.279302[INFO][DMMotor#5]             flux_linkage: 0.005197
2025-12-24 10:30:35.279374[INFO][DMMotor#5]               gear_ratio: 10.000000
2025-12-24 10:30:35.279401[INFO][DMMotor#5]              i_bandwidth: 1000.000000
2025-12-24 10:30:35.279423[INFO][DMMotor#5]             can_baudrate: 4
2025-12-24 10:30:35.279445[INFO][DMMotor#5]                  pos_max: 12.500000
2025-12-24 10:30:35.279466[INFO][DMMotor#5]          over_temp_thres: 100.000000
2025-12-24 10:30:35.279488[INFO][DMMotor#5]               torque_max: 10.000000
2025-12-24 10:30:35.279509[INFO][DMMotor#5]                direction: 1.000000
2025-12-24 10:30:35.279530[INFO][DMMotor#5]              ki_position: 0.000000
2025-12-24 10:30:35.279551[INFO][DMMotor#5]     number_of_pole_pairs: 14
2025-12-24 10:30:35.279572[INFO][DMMotor#5]                 kp_speed: 0.003880
2025-12-24 10:35:11.150670[INFO][DMMotor#5] zlog version: 0.1.4.dev11+g996d249
2025-12-24 10:35:11.150698[INFO][DMMotor#5] zlog_cpp version: 0.1.4.dev11+g996d249
2025-12-24 10:35:11.150719[INFO][DMMotor#5] AIRBOT Drivers: v0.1.4.dev11+g996d249
2025-12-24 10:35:11.328858[INFO][DMMotor#5]                      p_m: 1.209302
2025-12-24 10:35:11.328939[INFO][DMMotor#5]                 m_offset: -0.526155
2025-12-24 10:35:11.328957[INFO][DMMotor#5]                       k2: 1.572025
2025-12-24 10:35:11.328973[INFO][DMMotor#5]           u_phase_offset: 2104.500000
2025-12-24 10:35:11.328988[INFO][DMMotor#5]           v_phase_offset: 2107.000000
2025-12-24 10:35:11.329001[INFO][DMMotor#5]                    IQ_c1: 2500.000000
2025-12-24 10:35:11.329015[INFO][DMMotor#5]                    VL_c1: 1000.000000
2025-12-24 10:35:11.329029[INFO][DMMotor#5]                  timeout: 0
2025-12-24 10:35:11.329043[INFO][DMMotor#5]            listen_can_id: 5
2025-12-24 10:35:11.329058[INFO][DMMotor#5]          feedback_can_id: 1797
2025-12-24 10:35:11.329072[INFO][DMMotor#5]             deceleration: -2.000000
2025-12-24 10:35:11.329086[INFO][DMMotor#5]                  vel_max: 30.000000
2025-12-24 10:35:11.329100[INFO][DMMotor#5]          speed_bandwidth: 50.000000
2025-12-24 10:35:11.329114[INFO][DMMotor#5]                  inertia: 0.000022
2025-12-24 10:35:11.329127[INFO][DMMotor#5]                       k1: 0.937966
2025-12-24 10:35:11.329141[INFO][DMMotor#5]                max_speed: 600.000000
2025-12-24 10:35:11.329155[INFO][DMMotor#5]       over_current_thres: 0.800000
2025-12-24 10:35:11.329169[INFO][DMMotor#5]             k_torque_out: 0.000000
2025-12-24 10:35:11.329183[INFO][DMMotor#5]                     xout: 1.202641
2025-12-24 10:35:11.329196[INFO][DMMotor#5]       over_voltage_thres: 32.000000
2025-12-24 10:35:11.329209[INFO][DMMotor#5]             acceleration: 2.000000
2025-12-24 10:35:11.329237[INFO][DMMotor#5]                     deta: 4.000000
2025-12-24 10:35:11.329250[INFO][DMMotor#5]      under_voltage_thres: 15.000000
2025-12-24 10:35:11.329264[INFO][DMMotor#5]         hardware_version: 300V
2025-12-24 10:35:11.329276[INFO][DMMotor#5]             control_mode: 4
2025-12-24 10:35:11.329289[INFO][DMMotor#5]              kp_position: 54.000000
2025-12-24 10:35:11.329302[INFO][DMMotor#5]               fw_version: 5015
2025-12-24 10:35:11.329315[INFO][DMMotor#5]                 damp_eff: 0.000312
2025-12-24 10:35:11.329328[INFO][DMMotor#5]                 ki_speed: 0.039270
2025-12-24 10:35:11.329341[INFO][DMMotor#5]           gear_ratio_eff: 1.000000
2025-12-24 10:35:11.329355[INFO][DMMotor#5]         phase_resistance: 0.891103
2025-12-24 10:35:11.329371[INFO][DMMotor#5]         phase_inductance: 0.000363
2025-12-24 10:35:11.329385[INFO][DMMotor#5]             flux_linkage: 0.005197
2025-12-24 10:35:11.329399[INFO][DMMotor#5]               gear_ratio: 10.000000
2025-12-24 10:35:11.329412[INFO][DMMotor#5]              i_bandwidth: 1000.000000
2025-12-24 10:35:11.329425[INFO][DMMotor#5]             can_baudrate: 4
2025-12-24 10:35:11.329442[INFO][DMMotor#5]                  pos_max: 12.500000
2025-12-24 10:35:11.329457[INFO][DMMotor#5]          over_temp_thres: 100.000000
2025-12-24 10:35:11.329471[INFO][DMMotor#5]               torque_max: 10.000000
2025-12-24 10:35:11.329489[INFO][DMMotor#5]                direction: 1.000000
2025-12-24 10:35:11.329504[INFO][DMMotor#5]              ki_position: 0.000000
2025-12-24 10:35:11.329518[INFO][DMMotor#5]     number_of_pole_pairs: 14
2025-12-24 10:35:11.329533[INFO][DMMotor#5]                 kp_speed: 0.003880
2025-12-24 10:36:44.889422[INFO][DMMotor#5] zlog version: 0.1.4.dev11+g996d249
2025-12-24 10:36:44.889454[INFO][DMMotor#5] zlog_cpp version: 0.1.4.dev11+g996d249
2025-12-24 10:36:44.889465[INFO][DMMotor#5] AIRBOT Drivers: v0.1.4.dev11+g996d249
2025-12-24 10:36:45.067405[INFO][DMMotor#5]                      p_m: 1.208078
2025-12-24 10:36:45.067480[INFO][DMMotor#5]                 m_offset: -0.526155
2025-12-24 10:36:45.067498[INFO][DMMotor#5]                       k2: 1.572025
2025-12-24 10:36:45.067516[INFO][DMMotor#5]           u_phase_offset: 2104.500000
2025-12-24 10:36:45.067533[INFO][DMMotor#5]           v_phase_offset: 2107.000000
2025-12-24 10:36:45.067549[INFO][DMMotor#5]                    IQ_c1: 2500.000000
2025-12-24 10:36:45.067566[INFO][DMMotor#5]                    VL_c1: 1000.000000
2025-12-24 10:36:45.067582[INFO][DMMotor#5]                  timeout: 0
2025-12-24 10:36:45.067598[INFO][DMMotor#5]            listen_can_id: 5
2025-12-24 10:36:45.067614[INFO][DMMotor#5]          feedback_can_id: 1797
2025-12-24 10:36:45.067630[INFO][DMMotor#5]             deceleration: -2.000000
2025-12-24 10:36:45.067646[INFO][DMMotor#5]                  vel_max: 30.000000
2025-12-24 10:36:45.067662[INFO][DMMotor#5]          speed_bandwidth: 50.000000
2025-12-24 10:36:45.067678[INFO][DMMotor#5]                  inertia: 0.000022
2025-12-24 10:36:45.067693[INFO][DMMotor#5]                       k1: 0.937966
2025-12-24 10:36:45.067709[INFO][DMMotor#5]                max_speed: 600.000000
2025-12-24 10:36:45.067726[INFO][DMMotor#5]       over_current_thres: 0.800000
2025-12-24 10:36:45.067742[INFO][DMMotor#5]             k_torque_out: 0.000000
2025-12-24 10:36:45.067759[INFO][DMMotor#5]                     xout: 1.202641
2025-12-24 10:36:45.067775[INFO][DMMotor#5]       over_voltage_thres: 32.000000
2025-12-24 10:36:45.067791[INFO][DMMotor#5]             acceleration: 2.000000
2025-12-24 10:36:45.067807[INFO][DMMotor#5]                     deta: 4.000000
2025-12-24 10:36:45.067822[INFO][DMMotor#5]      under_voltage_thres: 15.000000
2025-12-24 10:36:45.067838[INFO][DMMotor#5]         hardware_version: 300V
2025-12-24 10:36:45.067854[INFO][DMMotor#5]             control_mode: 4
2025-12-24 10:36:45.067869[INFO][DMMotor#5]              kp_position: 54.000000
2025-12-24 10:36:45.067885[INFO][DMMotor#5]               fw_version: 5015
2025-12-24 10:36:45.067909[INFO][DMMotor#5]                 damp_eff: 0.000312
2025-12-24 10:36:45.067925[INFO][DMMotor#5]                 ki_speed: 0.039270
2025-12-24 10:36:45.067940[INFO][DMMotor#5]           gear_ratio_eff: 1.000000
2025-12-24 10:36:45.067955[INFO][DMMotor#5]         phase_resistance: 0.891103
2025-12-24 10:36:45.067970[INFO][DMMotor#5]         phase_inductance: 0.000363
2025-12-24 10:36:45.067985[INFO][DMMotor#5]             flux_linkage: 0.005197
2025-12-24 10:36:45.068001[INFO][DMMotor#5]               gear_ratio: 10.000000
2025-12-24 10:36:45.068016[INFO][DMMotor#5]              i_bandwidth: 1000.000000
2025-12-24 10:36:45.068031[INFO][DMMotor#5]             can_baudrate: 4
2025-12-24 10:36:45.068046[INFO][DMMotor#5]                  pos_max: 12.500000
2025-12-24 10:36:45.068061[INFO][DMMotor#5]          over_temp_thres: 100.000000
2025-12-24 10:36:45.068077[INFO][DMMotor#5]               torque_max: 10.000000
2025-12-24 10:36:45.068092[INFO][DMMotor#5]                direction: 1.000000
2025-12-24 10:36:45.068107[INFO][DMMotor#5]              ki_position: 0.000000
2025-12-24 10:36:45.068125[INFO][DMMotor#5]     number_of_pole_pairs: 14
2025-12-24 10:36:45.068140[INFO][DMMotor#5]                 kp_speed: 0.003880
2025-12-24 10:38:54.488637[INFO][DMMotor#5] zlog version: 0.1.4.dev11+g996d249
2025-12-24 10:38:54.488785[INFO][DMMotor#5] zlog_cpp version: 0.1.4.dev11+g996d249
2025-12-24 10:38:54.488843[INFO][DMMotor#5] AIRBOT Drivers: v0.1.4.dev11+g996d249
2025-12-24 10:38:54.667019[INFO][DMMotor#5]                      p_m: 1.208154
2025-12-24 10:38:54.667139[INFO][DMMotor#5]                 m_offset: -0.526155
2025-12-24 10:38:54.667175[INFO][DMMotor#5]                       k2: 1.572025
2025-12-24 10:38:54.667211[INFO][DMMotor#5]           u_phase_offset: 2104.500000
2025-12-24 10:38:54.667257[INFO][DMMotor#5]           v_phase_offset: 2107.000000
2025-12-24 10:38:54.667289[INFO][DMMotor#5]                    IQ_c1: 2500.000000
2025-12-24 10:38:54.667319[INFO][DMMotor#5]                    VL_c1: 1000.000000
2025-12-24 10:38:54.667348[INFO][DMMotor#5]                  timeout: 0
2025-12-24 10:38:54.667378[INFO][DMMotor#5]            listen_can_id: 5
2025-12-24 10:38:54.667407[INFO][DMMotor#5]          feedback_can_id: 1797
2025-12-24 10:38:54.667437[INFO][DMMotor#5]             deceleration: -2.000000
2025-12-24 10:38:54.667468[INFO][DMMotor#5]                  vel_max: 30.000000
2025-12-24 10:38:54.667497[INFO][DMMotor#5]          speed_bandwidth: 50.000000
2025-12-24 10:38:54.667531[INFO][DMMotor#5]                  inertia: 0.000022
2025-12-24 10:38:54.667561[INFO][DMMotor#5]                       k1: 0.937966
2025-12-24 10:38:54.667591[INFO][DMMotor#5]                max_speed: 600.000000
2025-12-24 10:38:54.667622[INFO][DMMotor#5]       over_current_thres: 0.800000
2025-12-24 10:38:54.667653[INFO][DMMotor#5]             k_torque_out: 0.000000
2025-12-24 10:38:54.667682[INFO][DMMotor#5]                     xout: 1.202641
2025-12-24 10:38:54.667712[INFO][DMMotor#5]       over_voltage_thres: 32.000000
2025-12-24 10:38:54.667741[INFO][DMMotor#5]             acceleration: 2.000000
2025-12-24 10:38:54.667770[INFO][DMMotor#5]                     deta: 4.000000
2025-12-24 10:38:54.667801[INFO][DMMotor#5]      under_voltage_thres: 15.000000
2025-12-24 10:38:54.667831[INFO][DMMotor#5]         hardware_version: 300V
2025-12-24 10:38:54.667870[INFO][DMMotor#5]             control_mode: 4
2025-12-24 10:38:54.667900[INFO][DMMotor#5]              kp_position: 54.000000
2025-12-24 10:38:54.667928[INFO][DMMotor#5]               fw_version: 5015
2025-12-24 10:38:54.667957[INFO][DMMotor#5]                 damp_eff: 0.000312
2025-12-24 10:38:54.667989[INFO][DMMotor#5]                 ki_speed: 0.039270
2025-12-24 10:38:54.668019[INFO][DMMotor#5]           gear_ratio_eff: 1.000000
2025-12-24 10:38:54.668049[INFO][DMMotor#5]         phase_resistance: 0.891103
2025-12-24 10:38:54.668078[INFO][DMMotor#5]         phase_inductance: 0.000363
2025-12-24 10:38:54.668107[INFO][DMMotor#5]             flux_linkage: 0.005197
2025-12-24 10:38:54.668155[INFO][DMMotor#5]               gear_ratio: 10.000000
2025-12-24 10:38:54.668184[INFO][DMMotor#5]              i_bandwidth: 1000.000000
2025-12-24 10:38:54.668212[INFO][DMMotor#5]             can_baudrate: 4
2025-12-24 10:38:54.668260[INFO][DMMotor#5]                  pos_max: 12.500000
2025-12-24 10:38:54.668299[INFO][DMMotor#5]          over_temp_thres: 100.000000
2025-12-24 10:38:54.668328[INFO][DMMotor#5]               torque_max: 10.000000
2025-12-24 10:38:54.668357[INFO][DMMotor#5]                direction: 1.000000
2025-12-24 10:38:54.668388[INFO][DMMotor#5]              ki_position: 0.000000
2025-12-24 10:38:54.668416[INFO][DMMotor#5]     number_of_pole_pairs: 14
2025-12-24 10:38:54.668445[INFO][DMMotor#5]                 kp_speed: 0.003880
2025-12-24 10:39:10.535381[INFO][DMMotor#5] zlog version: 0.1.4.dev11+g996d249
2025-12-24 10:39:10.535392[INFO][DMMotor#5] zlog_cpp version: 0.1.4.dev11+g996d249
2025-12-24 10:39:10.535401[INFO][DMMotor#5] AIRBOT Drivers: v0.1.4.dev11+g996d249
2025-12-24 10:39:10.713708[INFO][DMMotor#5]                      p_m: 1.208116
2025-12-24 10:39:10.713850[INFO][DMMotor#5]                 m_offset: -0.526155
2025-12-24 10:39:10.713883[INFO][DMMotor#5]                       k2: 1.572025
2025-12-24 10:39:10.713913[INFO][DMMotor#5]           u_phase_offset: 2104.500000
